Subject,Catalog Nbr,Section,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,P,CR,NC,I,W,Instructor 1,Instructor 2,Instructor 3,Instructor 4,Instructor 5,Instructor 6
EE,4389,1,3,16,5,,,,1,,,,,,,,,,,0,"Skinner, Neal G",,,,,
EE,4389,3,3,9,2,,,,,1,,,,,,,,,,0,"Skinner, Neal G",,,,,
EE,4389,2,4,13,2,,,,,,,,,,1,,,,,0,"Skinner, Neal G",,,,,
EE,4V95,501,18,2,1,3,1,1,,2,1,,,,1,,,,,1,"Ghassemi, Mona","Ghaderi, Mohammad Hasan",,,,
EECT,6326,1,,3,4,14,1,,,,,,,,,,,,1,0,"Lee, Hoi","Han, Weijie",,,,
EEDG,6301,1,,29,,,1,,,,,,,,,,,,,0,"Swartz, William P",,,,,
EEDG,6302,302,,,,,,,,,,,,,,,,,,10,"Nikoubin Boroujeni, Tooraj",,,,,
EEDG,6302,1,,14,8,1,1,,,,,,,,,,,,,0,"Nikoubin Boroujeni, Tooraj","Fowler, Aric","Vasileiou, Christos",,,
EEDG,6303,1,,17,7,4,1,,1,,,,,,,,,,,0,"Nourani, Mehrdad","Kim, Jeonghwan",,,,
EEDG,6304,1,,6,2,3,,,,,,,,,,,,,,0,"Basu, Kanad","Si, Qilin",,,,
EEDG,6306,1,,13,3,,,,,,,,,,,,,,,0,"Bhatia, Dinesh K","Zhou, Dian","Gao, Tianning",,,
EEDG,7V81,1,,24,3,,1,1,,,,,,,,,,,,0,"Shamsi, Kaveh",,,,,
EEMF,6321,1,,50,2,4,,,,,,,,,,,,,,0,"Frensley, William","Palit, Prithviraj",,,,
EEMF,6327,1,,8,,,2,,,,,,,,,,,,,0,"Young, Chadwin D","Shamsi, Zeshaan",,,,
EEPE,6357,1,,7,1,2,2,,1,,,,,,1,,,,,0,"Fahimi, Babak","Patel, Dhruvi D",,,,
EEPE,6398,1,,13,,1,1,,,1,,,,,2,,,,,1,"Gardner, Matthew","Daniar, Ahmad",,,,
EERF,6311,1,,4,4,,1,1,1,1,,,,,,,,,,0,"Saad, Ricardo E","Abbas, Farhat",,,,
EERF,6330,1,,2,3,4,8,,,,,,,,,,,,,2,Kenneth K,"Guo, Haidong",,,,
EERF,6355,1,,2,6,1,3,2,1,,,,,,,,,,,2,"Saad, Ricardo E","Guo, Haidong",,,,
EERF,6395,1,,6,3,4,3,1,,,,,,,,,,,,0,"Lehmann, Randall E","Abbas, Farhat",,,,
EESC,6352,1,,1,3,1,4,1,,,,,,,,,,,,0,"Minn, Hlaing",,,,,
EESC,6367,1,,12,10,6,5,2,,,,,,,1,,,,,0,"Kehtarnavaz, Nasser","Ni, Aoxin","Alam, Lamia",,,
EESC,6395,1,,27,,,2,,,,,,,,,,,,,0,"Tamil, Lakshman S",,,,,
EESC,7V85,1,,5,5,1,,,,1,,,,,,,,,,0,"Sisman, Berrak","Du, Zongyang",,,,
ENGR,2300,3,,1,2,2,6,1,1,3,,,,1,1,,,,,0,"Mezenner, Rabah","Tariq, Zaid Bin","Rosero Jacome, Karen G",,,
ENGR,2300,1,4,6,6,2,,3,1,,1,,1,,2,,,,,0,"Mezenner, Rabah","Helwa, Sherief M","Tariq, Zaid Bin",,,
ENGR,2300,2,7,5,3,1,1,3,,4,2,,,,,,,,,0,"Heins, Matthew S","Rosero Jacome, Karen G","Helwa, Sherief M",,,
ENGR,2300,7,,4,4,4,5,2,2,2,1,1,,1,4,,,,,0,"Mezenner, Rabah","Mahmoud, Mohamed H",,,,
ENGR,2300,4,4,5,4,9,2,5,1,5,2,,,,2,,,,,0,"Heins, Matthew S","Patel, Dhruvi D","Helwa, Sherief M",,,
ENGR,2300,5,8,9,10,9,1,3,2,1,,,,,,,,,,0,"Heins, Matthew S","Noor Shoudha, Shamman",,,,
ENGR,2300,501,2,21,,3,8,,4,9,,,,,,,,,,0,"Ali, Mohammed Z","Vidal Salazar, Andrea",,,,
ENGR,2300,6,4,16,,4,10,,2,10,,,1,,,,,,,1,"Ali, Mohammed Z","Ahmed, Sabrina","Jena, Sritam",,,
ENGR,3300,3,1,11,,1,7,,4,4,6,1,6,,1,,,,,0,"Lee, Jung S","Xie, Hao","Gomathinayakam Latha, Aparaajitha",,,
ENGR,3300,2,,4,,,10,1,1,15,9,,3,,1,,,,,1,"Lee, Jung S","Sezer, Mustafa Murat","Xie, Hao",,,
ENGR,3300,1,,1,,,3,1,2,8,,,2,,,,,,,0,"Lee, Jung S","Rahim, Muhammad Ridwanur",,,,
ENGR,3300,6,,4,,1,5,,1,4,4,,4,,2,,,,,1,"Florence, James M","Peng, Genchang",,,,
ENGR,3300,501,,3,,,8,,2,8,1,,3,,1,,,,,0,"Lee, Jung S","Uddin, Mohammed Belal",,,,
ENGR,3300,4,6,3,6,4,3,,3,2,5,,4,2,3,,,,,1,"Saad, Ricardo E","Upadhyay, Bhaskar R",,,,
ENGR,3300,5,2,2,3,1,4,4,4,10,3,3,3,1,2,,,,,2,"Vandenberghe, William Gerard Hubert","Nam, Raphael D",,,,
ENGR,3341,2,4,14,7,3,8,5,2,,1,,,,,,,,,0,"Saquib, Mohammad","Nayemuzzaman, Sk",,,,
ENGR,3341,5,4,13,2,4,6,1,4,8,1,,,,,,,,,1,"Ali, Mohammed Z","Peng, Genchang",,,,
ENGR,3341,6,3,3,2,3,1,2,3,2,3,,,4,,,,,,0,"Fonseka, John P","Hewawaduge, Dhanushki B",,,,
ENGR,3341,3,1,3,3,1,3,2,1,2,1,,2,,7,,,,,1,"Nosratinia, Aria","Hewawaduge, Dhanushki B",,,,
ENGR,3341,1,,3,3,3,3,2,3,2,4,,2,1,2,,,,,2,"Fonseka, John P","Hewawaduge, Dhanushki B",,,,
ENGR,3341,4,5,5,7,10,14,,1,1,,,,,,,,,,0,"Saquib, Mohammad","Nayemuzzaman, Sk",,,,
ENGY,3301,1,,11,6,1,4,,5,,,,,,,,,,,1,"Sibley, Daniel C","Leal Valladares, Jorge A",,,,
ENGY,3302,1,,11,2,1,3,4,,,,,,,,,,,,0,"Molina, Stephen","Sibley, Daniel C","Leal Valladares, Jorge A",,,
ENTP,3301,5,2,7,10,12,3,5,5,2,,,,,,,,,,0,"Choi, Emily","Kanakamedala, Maanvitha",,,,
ENTP,3301,0W2,,18,,,26,,,5,,,,,,,,,,1,"Pedigo, Madison F",,,,,
ENTP,3301,0W1,,19,,,28,,,4,,,,,,,,,,1,"Pedigo, Madison F",,,,,
ENTP,3301,4,2,15,30,8,4,3,,1,,,,,,,,,,0,"Nichols, Paul M",,,,,
ENTP,3301,3,1,3,5,13,12,4,3,3,,,,,,,,,1,0,"Bhatti, Christopher",,,,,
ENTP,3301,2,,4,24,7,5,5,,1,,,,,1,,,,,1,"Frazier, Leah",,,,,
ENTP,3320,1,,3,3,2,1,1,,2,,,,,,,,,1,0,"Choi, Emily","Kanakamedala, Maanvitha",,,,
ENTP,3360,2,,2,,8,5,1,,4,,,,,1,,,,,0,"Park, Haemin","Gupte, Vaibhavi R",,,,
ENTP,4311,1,3,13,4,9,10,4,1,1,,,,,,,,,,0,"Otis, Kirk",,,,,
ENTP,4320,501,10,12,12,5,1,1,1,,,,,,,,,,,0,"Wright, Kimberly E",,,,,
ENTP,4340,501,,10,33,14,20,14,4,1,2,,,,,,,,,1,"Wright, Robert G","Fickel, Mary","Tan, Xiaowen",,,
ENTP,6310,0W1,,3,5,2,,,,,,,,,,,,,,0,"Lin, Zhiang","Jiang, Rui",,,,
ENTP,6370,501,,2,14,13,15,6,,,,,,,,,,,,0,"Kimzey, Jackie R",,,,,
ENTP,6370,502,,6,11,5,9,3,1,2,,,,,,,,,,0,"Evans, David",,,,,
ENTP,6370,0W1,,9,10,10,20,3,,2,,,,,,,,,,0,"Kimzey, Jackie R","Katakam, Divya Bala Sunaina",,,,
ENTP,6375,502,,4,7,5,1,1,,,,,,,,,,,,0,"Nichols, Paul M",,,,,
ENTP,6375,501,,6,7,5,9,3,,1,,,,,,,,,,0,"Shah, Rajiv R","Tan, Xiaowen",Vignesh,,,
ENTP,6390,501,,8,12,2,,,,,,,,,,,,,,0,"Nichols, Paul M",,,,,
ENTP,6394,XS1,,7,2,3,4,3,,1,,,,,,,,,,0,"Kimzey, Jackie R","Katakam, Divya Bala Sunaina",,,,
ENTP,6398,501,,13,6,6,,1,,,,,,,,,,,,0,"Shah, Rajiv R",,,,,
EPCS,2200,1,,69,20,17,7,,,,,,,,1,,,,,0,"Steele, Alec M",,,,,
EPCS,3200,1,,13,,,,,,,,,,,,,,,,0,"Steele, Alec M",,,,,
EPPS,2301,2,3,4,11,1,2,1,,1,1,,2,,3,,,,,0,"Sanchez De La Rosa, Andres Ricardo",,,,,
EPPS,2301,0W1,7,4,4,4,3,3,7,3,3,4,2,3,8,,,,1,3,"Kosiewicz, Holly","Pillai, Maitreyi M",,,,
EPPS,2301,1,7,21,9,5,4,3,5,7,2,,,,2,,,,,2,"Noe, Ricardo",,,,,
EPPS,2302,3,11,5,3,,5,,2,,,,,,2,,,,,0,"Griffith, Daniel A","Wu, Yanan",,,,
EPPS,2302,2,16,13,5,5,5,,,3,,,,1,1,,,,1,0,"Bray, Timothy M",,,,,
EPPS,3100,1,,,,,,,,,,,,,,,15,1,,0,"Holmes, Jennifer S",,,,,
EPPS,6313,501,,11,7,1,5,2,,,,,,,1,,,,,3,"Grover, William C",,,,,
EPPS,6316,501,,15,2,2,11,,,,,,,,,,,,1,0,"Edgerton, Jared","Zengin, Abdullah Furkan",,,,
EPPS,6323,1,,13,10,,1,1,,,,,,,,,,,,1,"Ho, Ka-Yiu","Chang, Gary",,,,
EPPS,6326,501,,6,4,3,,3,1,,,,,,,,,,,0,"Tiefelsdorf, Michael R","Kim, Dongeun","Chowdhury, Yeamin Faria",,,
EPPS,6354,1,,5,7,1,1,,,1,,,,,,,,,,0,"Ho, Ka-Yiu","Chang, Gary",,,,
EPPS,7316,1,,5,1,2,2,,,,,,,,1,,,,,0,"Brandt, Patrick T","Jeong, Dohyo",,,,
FILM,1303,1,17,10,3,2,,,,1,,,,,,,,,,0,"Mahan, Mazyar",,,,,
FILM,1303,2,7,11,3,3,2,,2,1,,2,,,2,,,,1,0,"Almroani, Nouf Mfdhi H",,,,,
FILM,1303,3,18,7,4,1,3,,,1,,,,,,,,,,0,"Shafek, Amal S",,,,,
FILM,1303,4,6,13,4,4,3,,2,3,3,,,,1,,,,,0,"Ferreira de Souza, Leticia",,,,,
FILM,2332,1,16,12,3,3,1,1,,,,,,,1,,,,,1,"Oliver, Stephanie R",,,,,
FILM,2332,2,3,3,10,4,5,5,1,3,2,1,,,2,,,,,0,"Prakash, Arya",,,,,
FILM,2332,3,10,6,12,4,1,1,1,,1,,,,2,,,,,1,"Wellborn, Brecken H",,,,,
FILM,2332,501,,3,4,7,9,13,10,4,5,,3,3,11,,,,,1,"Petty, John E","Khoshniat, Ahmad",,,,
FILM,3321,1,5,10,11,7,2,3,,,,,,,1,,,,,1,"McLean, Adrienne L",,,,,
FILM,3342,1,,4,2,2,4,3,,3,,1,,,,,,,,1,"Petty, John E",,,,,
FIN,3300,1,,18,,,14,,,6,,,5,,2,,,,,3,"Lynch, Julie","Narayanan, Shripriya",,,,
FIN,3305,501,,6,,,4,,,4,,,,,1,,,,,0,"Lynch, Julie","Narayanan, Shripriya",,,,
FIN,3305,2,,4,2,,2,3,2,3,2,1,3,1,2,,,,,1,"Guttery, Randall",,,,,
FIN,3305,1,,3,1,3,2,4,6,7,4,2,4,1,5,,,,,0,"Guttery, Randall",,,,,
FIN,3320,10,3,5,6,10,4,2,5,2,4,,,,1,,,,,3,"Guo, Shujian",,,,,
FIN,3320,18,,12,4,7,4,4,,4,1,4,,,3,,,,,2,"Kaur, Dupinderjeet","Bhatia, Shivangi",,,,
FIN,3320,7,,12,9,11,10,5,,,,,,,1,,,,,0,"Reilly, Christopher P","Hamzeh, Alireza",,,,
FIN,3320,9,,15,,,19,,,13,,,,,1,,,,,0,"Li, Jun","Fan, Lin",,,,
FIN,3320,501,1,1,2,1,6,5,4,10,4,4,2,1,7,,,,,0,"Joukov, Artem M",,,,,
FIN,3320,4,,15,,,14,,,20,,,,,,,,,,0,"Li, Jun","Fan, Lin",,,,
FIN,3320,1,,16,6,6,9,6,3,6,7,,1,,,,,,,0,"Wang, Pingle","Bhanap, Shiv",,,,
FIN,3320,13,4,2,2,4,1,2,2,1,1,4,3,10,4,,,,,4,"Gurun, Ayfer","Gupte, Vaibhavi R",,,,
FIN,3320,8,1,4,3,7,4,4,4,9,3,3,,,3,,,,,1,"Kelly, Matthew L",,,,,
FIN,3320,2,,12,5,5,7,4,3,3,6,,,,2,,,,,0,"Wang, Pingle","Bhanap, Shiv",,,,
FIN,3320,3,,14,1,2,1,9,4,2,5,5,,,2,,,,,2,"Kaur, Dupinderjeet","Bhatia, Shivangi",,,,
FIN,3320,11,,5,12,6,9,10,,1,1,,,,,,,,,3,"Reilly, Christopher P","Hamzeh, Alireza",,,,
FIN,3320,20,1,8,4,15,10,4,7,,,,,,2,,,,,2,"Nguyen, Nam H",,,,,
FIN,3320,6,7,9,3,5,8,4,7,3,5,1,1,1,1,,,,,0,"Murray, Jennifer R","Singh, Smita",,,,
FIN,3320,HON,13,17,8,3,5,4,2,2,,,,,,,,,,1,"Murray, Jennifer R","Singh, Smita",,,,
FIN,3330,2,2,10,22,14,9,,3,,,,,,,,,,,0,"Haynes, Steven","Kapadia, Disha Pareshkumar",,,,
FIN,3330,1,,10,,,23,,,5,,,1,,4,,,,,0,"Lynch, Julie","Narayanan, Shripriya",,,,
FIN,3340,1,12,36,11,1,1,,,,,,,,,,,,,0,"Molina, Stephen","Noland, Jeffrey S","Leal Valladares, Jorge A",,,
FIN,3350,2,,8,4,10,7,2,,2,,,,,1,,,,,1,"Xia, Han",,,,,
FIN,3350,1,,9,7,10,7,,4,3,,,2,,4,,,,,4,"Xia, Han",,,,,
FIN,3360,1,,5,5,11,4,,,3,,,,,,,,,,0,"Park, Haemin","Gupte, Vaibhavi R",,,,
FIN,3360,2,,3,6,6,6,4,,7,,,,,,,,,,1,"Park, Haemin","Gupte, Vaibhavi R",,,,
FIN,3365,0W1,10,16,6,8,13,2,2,4,,,1,,,,,,,0,"DeCourcy, George A",,,,,
FIN,3370,2,2,6,15,14,6,6,1,,,,,,,,,,,0,"Haynes, Steven",,,,,
FIN,3370,1,1,1,2,,1,3,1,2,1,2,2,,3,,,,,0,"Kaplan, Larry S",,,,,
FIN,3380,2,,3,3,3,2,,3,1,1,,,,1,,,,1,0,"Gurun, Ayfer","Gupte, Vaibhavi R",,,,
FIN,3380,1,1,3,6,5,4,5,6,4,4,4,1,3,1,,,,,0,"Gurun, Ayfer","Gupte, Vaibhavi R",,,,
FIN,3390,1,6,3,4,4,4,3,3,,3,,,,,,,,,0,"El-Ashmawi, Amal H",,,,,
FIN,3390,2,8,7,4,5,3,1,3,6,3,3,1,,1,,,,,0,"Nishi, Hirofumi","Bezawada, Krishna",,,,
FIN,3390,3,7,7,2,6,3,4,4,4,1,1,5,1,3,,,,,1,"Nishi, Hirofumi","Bezawada, Krishna",,,,
FIN,3390,4,,17,4,2,3,1,6,2,3,4,,,1,,,,,0,"Kaur, Dupinderjeet","Bhatia, Shivangi",,,,
FIN,3395,1,,9,8,9,8,8,,,,,,,,,,,2,0,"Noland, Jeffrey S",,,,,
FIN,4300,501,4,2,5,1,1,2,1,1,,,,1,1,,,,,0,"Tang, Xiaoxiao","Kohli, Raghav",,,,
FIN,4300,3,3,10,2,4,1,1,3,2,1,,,,,,,,,0,"Tang, Xiaoxiao","Kohli, Raghav",,,,
FIN,4300,1,,6,14,13,7,3,,,1,,,,,,,,,0,"Khanapure, Revansiddha B","Samant, Prathamesh Sadashiv",,,,
FIN,4300,2,4,5,10,14,10,2,1,1,,,,,,,,,,0,"Khanapure, Revansiddha B","Samant, Prathamesh Sadashiv",,,,
FIN,4307,1,,5,4,5,4,5,,,,,,,,,,,,0,"Noland, Jeffrey S",,,,,
FIN,4310,4,,,1,2,,1,1,1,3,,,1,,,,,,0,"Hasler, Michael","Hamzeh, Alireza",,,,
FIN,4310,3,2,1,2,5,1,2,1,6,8,,5,1,,,,,,1,"Hasler, Michael","Hamzeh, Alireza",,,,
FIN,4310,1,1,2,6,8,1,3,2,5,6,3,,2,,,,,,0,"Anderson, Frank W",,,,,
FIN,4310,2,1,3,5,7,6,3,3,5,,,1,2,2,,,,,1,"Anderson, Frank W",,,,,
FIN,4313,1,,25,3,,4,1,,3,,,,,1,,,,,0,"Sibley, Daniel C","Leal Valladares, Jorge A",,,,
FIN,4321,501,,3,1,1,5,1,1,3,,,,,,,,,,1,"Hedgecock, Blake",,,,,
FIN,4332,1,,3,3,1,3,2,,,,,,,,,,,,0,"Haynes, Steven",,,,,
FIN,4333,1,,2,9,4,1,,,,1,,,,,,,,,0,"Haynes, Steven",,,,,
FIN,4338,1,6,9,11,5,3,,,,,,,,1,,,,,0,"Haynes, Steven",,,,,
FIN,4340,1,2,3,,2,5,3,,1,,,,,2,,,,,0,"Xiao, Wenjing",,,,,
FIN,4345,501,3,16,8,1,4,2,,,,,1,,,,,,,0,"Ma, Liping","Kamte, Harshita G",,,,
FIN,4380,1,8,17,11,5,4,1,,,,,,,1,,,,,0,"Ballew, Gregory","Agrawal, Ojasvi",,,,
FIN,4390,1,,21,,,1,,,,,,,,,,,,,0,"Murray, Jennifer R","Singh, Smita",,,,
FIN,6253,XS1,,7,5,2,3,,2,,,,,,,,,,,0,"Reichert, Carolyn A",,,,,
FIN,6301,0W1,,12,11,6,8,5,10,11,,,,,2,,,,,2,"Nishi, Hirofumi","Bezawada, Krishna",,,,
FIN,6301,GW1,,10,1,1,4,,1,1,,,,,,,,,,0,"Reichert, Carolyn A",,,,,
FIN,6301,AW1,,18,2,3,3,,,,,,,,,,,,,0,"Reichert, Carolyn A",,,,,
FIN,6301,501,,6,9,8,6,1,,,,,,,,,,,,0,"Nanda, Vikram K","Kurucak, Abdurrahman",,,,
FIN,6301,MBP,,10,2,4,6,4,2,1,,,,,,,,,1,0,"Reichert, Carolyn A",,,,,
FIN,6301,1,,10,13,11,8,5,,,,,,,,,,,1,3,"Nanda, Vikram K","Kurucak, Abdurrahman",,,,
FIN,6307,501,,7,4,2,5,2,2,,,,,,,,,,,0,"Ma, Liping","Kamte, Harshita G",,,,
FIN,6307,0W1,,13,3,6,8,6,6,,,,,,,,,,1,2,"Ma, Liping","Kamte, Harshita G",,,,
FIN,6308,0W1,,16,10,7,10,2,4,,,,,,,,,,,0,"Lewin, Peter",,,,,
FIN,6310,501,,23,16,11,2,2,1,,,,,,1,,,,,1,"Khanapure, Revansiddha B","Samant, Prathamesh Sadashiv",,,,
FIN,6314,501,,5,1,5,6,1,,,,,,,,,,,,0,"Xiao, Wenjing",,,,,
FIN,6315,501,,3,8,,5,,,,,,,,,,,,,0,"Shah, Rajiv R","Agrawal, Ojasvi",,,,
FIN,6318,501,,9,7,2,9,,,1,,,,,,,,,,0,"Baranchuk, Nina","Wen, Yaxin",,,,
FIN,6321,5H1,,1,2,3,5,6,2,1,,,,,3,,,,,3,"Guttery, Randall",,,,,
FIN,6322,0W1,,28,5,5,7,3,1,,,,,,,,,,,0,"DeCourcy, George A",,,,,
FIN,6325,501,,11,8,18,,1,,,,,,,,,,,,1,"Xia, Han",,,,,
FIN,6335,501,,24,11,4,3,,,,,,,,,,,,,0,"Sibley, Daniel C","Leal Valladares, Jorge A",,,,
FIN,6336,501,,11,24,3,2,,,,,,,,,,,,,0,"Sibley, Daniel C","Leal Valladares, Jorge A",,,,
FIN,6352,1,,5,8,6,2,2,4,1,,,,,,,,,,3,"Von Drathen, Christian","Newton-Denila, Olive C",,,,
FIN,6352,501,,8,11,10,5,,,3,,,,,1,,,,,2,"Davis, Richard L",,,,,
FIN,6360,0W1,,13,14,11,12,,,,,,,,,,,,,0,"Zhao, Feng","Hu, Jiawei",,,,
FIN,6360,1,,9,10,6,7,2,1,7,,,,,1,,,,,0,"Kaur, Dupinderjeet","Bhatia, Shivangi",,,,
FIN,6368,1,,9,14,4,,,,,,,,,,,,,,1,"Ma, Liping",,,,,
FIN,6392,0W1,,6,6,5,13,2,2,,,,,,,,,,,0,"Zheng, Zhiqiang",,,,,
FIN,4V99,1,,15,,,,,,,,,,,,,,,,0,"Murray, Jennifer R",,,,,
FTEC,6312,F01,,,7,2,3,,,,,,,,,,,,1,0,"Scott, James",,,,,
FTEC,6314,F01,,,,,,,,,,,,,,,,,,14,"Bourji, Mohamad A",,,,,
FTEC,6331,F01,,11,3,4,2,,,,,,,,3,,,,1,0,"Haynes, Steven",,,,,
FTEC,6334,F01,,21,,,,,,,,,,,1,,,,,0,"Zemoodeh, Amir",,,,,
FTEC,6V99,F01,,7,2,2,,2,,,,,,,,,,,,0,"Ayres, Jeffrey A","Wang, Yi",,,,
GEOG,2302,1,,2,1,1,4,2,,3,1,,1,,1,,,,,1,"Cummings, Anthony R","Adeuga, Adewole M","Ahmed, Md. Nakir",,,
GEOG,3331,1,2,,4,1,3,2,1,,2,,,,1,,,,,0,"Rahman, Muhammad",,,,,
GEOG,3359,1,8,2,2,4,1,2,1,1,,,,,,,,,,0,"Rahman, Muhammad","Davenport, Miranda J",,,,
GEOG,3372,1,5,4,10,1,2,1,,,,1,,,1,,,,,0,"Rahman, Muhammad","Davenport, Miranda J",,,,
GEOS,1103,102,,4,3,1,1,,2,,,,1,,1,,,,,1,"Griffin, William R","Walker, Sara C",,,,
GEOS,1104,101,2,2,1,,2,,,2,,,,,1,,,,,0,"Pujana, Ignacio","East, Robert S",,,,
GEOS,1303,1,2,4,6,2,4,3,2,3,2,2,4,3,10,,,,,1,"Pirouz, Mortaza","Bodur, Omer",,,,
GEOS,1303,501,7,17,13,10,6,1,,,1,,1,1,,,,,,0,"Griffin, William R",,,,,
GEOS,1303,0W1,52,91,31,17,21,16,7,4,10,2,1,3,12,,,,,6,"Pujana, Ignacio","Pirouz, Mortaza",,,,
GEOS,1304,1,,3,2,3,1,3,,,,,,,1,,,,,0,"Pujana, Ignacio","East, Robert S","Strain, Emily M",,,
GEOS,2302,1,,,,1,6,,,1,2,,,1,2,,,,,0,"Cummings, Anthony R","Adeuga, Adewole M","Ahmed, Md. Nakir",,,
GEOS,2310,0W1,4,19,3,5,17,6,4,6,3,,4,,3,,,,,3,"Brikowski, Thomas H","Sink, Katharine O",,,,
GEOS,2409,1,1,4,3,3,,2,,2,1,,1,,1,,,,,1,"Griffin, William R","Willis, Siloa B",,,,
GEOS,3470,1,2,1,2,,1,2,1,1,,,,,1,,,,1,0,"Pirouz, Mortaza","Bodur, Omer","Moiz, Abdul",,,
GEOS,4322,1,2,5,2,1,,1,3,,,,,,,,,,,0,"Sickmann, Zachary",,,,,
GEOS,5308,1,,4,1,3,2,,,,,,,,,,,,,0,"Stern, Robert J",,,,,
GISC,3304,1,,5,,,,,1,1,,,2,,1,,,,,0,"Donegan, Connor","Kim, Eunhee",,,,
GISC,4325,501,,6,,1,1,2,1,1,,,,,,,,,,0,"Chastain, Bryan J","Gamarra Pacheco, Jose A",,,,
GISC,4382,1,4,7,,,3,,3,,,,,,4,,,,,0,"Chun, Yongwan","Kulsum, Umme",,,,
GISC,4385,1,2,5,3,,,,,,,,,,,,,,,1,"Gearey, Wayne",,,,,
GISC,4386,1,4,5,3,1,6,5,1,,,1,,,,,,,,2,"Cummings, Anthony R","Ahmed, Md. Nakir","Adeuga, Adewole M",,,
GISC,6384,1,,15,1,,,,,,,,,,,,,,,0,"Qiu, Fang","Shi, Zheng",,,,
GISC,7366,1,,8,,1,,,,1,,,,,,,,,,0,"Qiu, Fang","Lyu, Haitao",,,,
GOVT,2305,HN1,4,7,5,1,2,3,2,,,,,,,,,,,0,"Miller, Banks P",,,,,
GOVT,2305,2,13,25,27,16,17,16,6,2,3,,,1,1,,,,,0,"Montgomery, Joshua P","Minoura, Haruna",,,,
GOVT,2305,1,7,24,46,25,13,6,5,3,5,1,,,6,,,,,2,"Johnson, Sara K","Si, Wen",,,,
GOVT,2305,3,14,50,53,27,22,14,14,5,5,1,,3,5,,,,,0,"Montgomery, Joshua P","Minoura, Haruna",,,,
GOVT,2305,501,,7,37,48,38,33,10,13,15,4,3,3,5,,,,,3,"Muenks, Patrick",,,,,
GOVT,2305,4,23,59,61,65,31,20,6,4,9,4,4,3,9,,,,,1,"Johnson, Sara K","Si, Wen",,,,
GOVT,2306,HN1,,22,2,,,1,,,,,,,,,,,,0,"Elliott, Euel W","Scotch, Richard K","Shafiq, Sadman",,,
GOVT,2306,HN2,,19,7,,,,,,,,,,,,,,,0,"Elliott, Euel W","Scotch, Richard K","Shafiq, Sadman",,,
GOVT,2306,3,10,10,7,3,5,2,4,4,,,,,4,,,,,0,"Widner, Katie",,,,,
GOVT,2306,501,43,116,54,20,21,18,7,4,4,,2,1,6,,,,,4,"Montgomery, Joshua P","Minoura, Haruna",,,,
GOVT,2306,1,7,14,28,12,10,11,7,7,2,3,2,2,4,,,,,3,"Santoro, Lauren A","Islam, Maria",,,,
GOVT,2306,6,15,33,28,23,14,10,2,2,1,3,2,1,3,,,,,1,"Johnson, Sara K","Si, Wen",,,,
GOVT,2306,2,,34,61,49,26,29,9,11,7,4,1,2,10,,,,,4,"Muenks, Patrick",,,,,
GOVT,2306,4,,72,68,46,19,19,3,7,3,3,2,3,6,,,,,0,"Elliott, Euel W","Shafiq, Sadman",,,,
GOVT,2306,5,,79,98,51,23,24,9,3,2,4,1,,1,,,,,1,"Elliott, Euel W","Shafiq, Sadman",,,,
GST,2300,1,,3,4,7,6,,,,,,1,,2,,,,1,0,"Werhnyak, Larissa",,,,,
GST,4360,1,1,3,,1,4,,,1,,,1,,1,,,,,0,"Wissinger, Tonja",,,,,
HCS,6313,2,,6,6,2,1,,,,,,,,,,,,,0,"Ackerman, Robert A","Millward, Kennedy A",,,,
HCS,7121,1,,,,,,,,,,,,,,37,,,,0,"Rennaker, Robert L",,,,,
HCS,7325,1,,6,4,,,,,,,,,,,,,,,0,"Katz, William F","Assmann, Peter F","Goffman, Lisa A","Shembel, Adrianna C",,
HCS,7355,5,,7,3,1,,,,,,,,,,,,,,0,"Warren, Stacie",,,,,
HCS,7355,1,,13,2,3,,,,,,,,,,,,,,0,"Park, Jiyoung",,,,,
HDCD,6316,1,,12,,,,,,,,,,,,,,,,0,"Maese, Maria Amalia",,,,,
HDCD,6320,1,,6,2,,3,,,,,,,,,,,,,0,"Holub, Shayla C",,,,,
HDCD,6330,1,,15,,,1,,,,,,,,,,,,,0,"Hunsley, Jana",,,,,
HDCD,6390,501,,14,,,,,,1,,,,,,,,,,0,"Herrin, Renee",,,,,
HIST,1301,1,68,66,28,28,13,4,7,2,1,1,1,,10,,,,,4,"Hill, Kimberly D","Lakhani, Brenda L","Seidl-Staley, Ash J","Brown, Derek W","Edwards, Jeffery G",
HIST,1302,1,30,33,53,47,32,35,10,10,10,5,4,6,22,,,,,3,"Schulze, Jeffrey M","Dunham, Daniel C","Cooper, Dalton W","Cai, Rebecca","Li, Ang","Armstrong, Jennifer J"
HIST,1302,3,,5,,3,2,4,1,,,,,3,8,,,,,3,"Schulze, Jeffrey M",,,,,
HIST,1302,2,80,131,29,9,21,9,1,7,2,,2,2,4,,,,,2,"Stewart, Whitney N","Gee, Taylor N","Scalley, Michael W","Zhang, Yan","Shows, Gregory S","Takaloubighash, Maryam"
HIST,2341,1,,3,8,6,16,3,4,12,5,,2,2,7,,,,,2,"Farmer, J Michael",,,,,
HIST,2341,HN1,,12,2,,,,,,1,,,,,,,,,0,"Farmer, J Michael",,,,,
HIST,2350,1,2,8,4,4,11,3,1,1,,,,,4,,,,,2,"Kerner, Amy",,,,,
